Days,LocationType,theta_predicted,CI_lower,CI_upper
0.01,destination,0.38702261417401757,0.18702261417401755,0.5870226141740176
0.01,source,0.48602766286057936,0.28602766286057935,0.6860276628605794
0.11353535353535353,destination,0.35314248581091334,0.15314248581091333,0.5531424858109133
0.11353535353535353,source,0.4388166876055374,0.23881668760553737,0.6388166876055374
0.21707070707070708,destination,0.3222767150166006,0.12227671501660059,0.5222767150166006
0.21707070707070708,source,0.39580613210879356,0.19580613210879355,0.5958061321087935
0.3206060606060606,destination,0.293932469472301,0.093932469472301,0.493932469472301
0.3206060606060606,source,0.35630924884219917,0.15630924884219916,0.5563092488421992
0.42414141414141415,destination,0.2677286996044945,0.06772869960449451,0.46772869960449454
0.42414141414141415,source,0.31979505628780946,0.11979505628780945,0.5197950562878095
0.5276767676767677,destination,0.2433646963343003,0.04336469633430029,0.4433646963343003
0.5276767676767677,source,0.2858445250744882,0.0858445250744882,0.4858445250744882
0.6312121212121212,destination,0.2205989812830284,0.020598981283028395,0.4205989812830284
0.6312121212121212,source,0.25412116209221,0.05412116209220996,0.45412116209221
0.7347474747474747,destination,0.19923470500868082,-0.0007652949913191931,0.39923470500868086
0.7347474747474747,source,0.22435066335854786,0.024350663358547853,0.4243506633585479
0.8382828282828283,destination,0.17910928480770463,-0.020890715192295378,0.37910928480770467
0.8382828282828283,source,0.19630647459625494,-0.003693525403745068,0.39630647459625495
0.9418181818181819,destination,0.1600868856734911,-0.0399131143265089,0.3600868856734911
0.9418181818181819,source,0.16979931366722817,-0.030200686332771842,0.3697993136672282
1.0453535353535355,destination,0.1420528567920691,-0.0579471432079309,0.3420528567920691
1.0453535353535355,source,0.1446694179907787,-0.05533058200922131,0.3446694179907787
1.1488888888888888,destination,0.1249095433230864,-0.07509045667691361,0.3249095433230864
1.1488888888888888,source,0.12078070838202287,-0.07921929161797714,0.3207807083820229
1.2524242424242424,destination,0.10857308465306698,-0.09142691534693304,0.308573084653067
1.2524242424242424,source,0.0980163275107504,-0.10198367248924961,0.2980163275107504
1.355959595959596,destination,0.09297093280118573,-0.10702906719881428,0.29297093280118575
1.355959595959596,source,0.0762751818719184,-0.12372481812808162,0.2762751818719184
1.4594949494949494,destination,0.07803990494031599,-0.12196009505968403,0.278039904940316
1.4594949494949494,source,0.0554692280302701,-0.1445307719697299,0.2554692280302701
1.563030303030303,destination,0.06372463775818776,-0.13627536224181225,0.2637246377581878
1.563030303030303,source,0.03552131881748316,-0.16447868118251685,0.23552131881748317
1.6665656565656566,destination,0.04997634809137508,-0.15002365190862493,0.2499763480913751
1.6665656565656566,source,0.016363476311612224,-0.1836365236883878,0.21636347631161224
1.7701010101010102,destination,0.036751829773182976,-0.16324817022681704,0.236751829773183
1.7701010101010102,source,-0.0020645060262567405,-0.20206450602625675,0.19793549397374327
1.8736363636363638,destination,0.024012634648608033,-0.17598736535139198,0.22401263464860804
1.8736363636363638,source,-0.019816204583881558,-0.21981620458388157,0.18018379541611845
1.9771717171717171,destination,0.011724398616160703,-0.1882756013838393,0.21172439861616071
1.9771717171717171,source,-0.03693950473901797,-0.23693950473901798,0.16306049526098204
2.0807070707070707,destination,-0.0001437170700634427,-0.20014371707006345,0.19985628292993657
2.0807070707070707,source,-0.05347737938876351,-0.2534773793887635,0.1465226206112365
2.184242424242424,destination,-0.011619492111985985,-0.211619492111986,0.18838050788801403
2.184242424242424,source,-0.06946853874123626,-0.2694685387412363,0.13053146125876375
2.2877777777777775,destination,-0.022728038839865905,-0.22272803883986592,0.1772719611601341
2.2877777777777775,source,-0.08494797609958293,-0.28494797609958294,0.11505202390041708
2.3913131313131313,destination,-0.03349213313813165,-0.23349213313813166,0.16650786686186836
2.3913131313131313,source,-0.09994742899751763,-0.29994742899751764,0.10005257100248238
2.4948484848484846,destination,-0.04393249559119261,-0.24393249559119262,0.1560675044088074
2.4948484848484846,source,-0.11449577096784813,-0.31449577096784814,0.08550422903215188
2.598383838383838,destination,-0.054068031573284214,-0.2540680315732842,0.1459319684267158
2.598383838383838,source,-0.12861934610070425,-0.32861934610070426,0.07138065389929577
2.701919191919192,destination,-0.06391603727317718,-0.2639160372731772,0.13608396272682283
2.701919191919192,source,-0.14234225613298956,-0.3423422561329896,0.05765774386701045
2.805454545454545,destination,-0.07349237729406172,-0.27349237729406173,0.1265076227059383
2.805454545454545,source,-0.1556866079286634,-0.3556866079286634,0.04431339207133661
2.9089898989898986,destination,-0.08281163840857042,-0.28281163840857043,0.11718836159142959
2.9089898989898986,source,-0.16867272773190112,-0.36867272773190113,0.031327272268098894
3.0125252525252524,destination,-0.09188726321043295,-0.29188726321043296,0.10811273678956707
3.0125252525252524,source,-0.18131934740679545,-0.38131934740679546,0.01868065259320456
3.1160606060606058,destination,-0.10073166673675066,-0.30073166673675067,0.09926833326324935
3.1160606060606058,source,-0.1936437669471095,-0.3936437669471095,0.006356233052890514
3.2195959595959596,destination,-0.10935633860010113,-0.30935633860010114,0.09064366139989888
3.2195959595959596,source,-0.20566199679440011,-0.4056619967944001,-0.005661996794400104
3.323131313131313,destination,-0.11777193273864972,-0.31777193273864973,0.08222806726135029
3.323131313131313,source,-0.21738888290219205,-0.41738888290219206,-0.017388882902192038
3.4266666666666663,destination,-0.12598834654306867,-0.3259883465430687,0.07401165345693134
3.4266666666666663,source,-0.22883821699704288,-0.4288382169970429,-0.028838216997042865
3.53020202020202,destination,-0.13401479083431878,-0.3340147908343188,0.06598520916568124
3.53020202020202,source,-0.24002283409054959,-0.4400228340905496,-0.040022834090549575
3.6337373737373735,destination,-0.14185985193310802,-0.341859851933108,0.058140148066891995
3.6337373737373735,source,-0.25095469897133826,-0.4509546989713383,-0.05095469897133825
3.7372727272727273,destination,-0.14953154686985037,-0.3495315468698504,0.05046845313014964
3.7372727272727273,source,-0.2616449831385377,-0.4616449831385377,-0.06164498313853767
3.8408080808080807,destination,-0.15703737262516237,-0.3570373726251624,0.042962627374837636
3.8408080808080807,source,-0.27210413341698203,-0.47210413341698204,-0.07210413341698202
3.944343434343434,destination,-0.16438435015905672,-0.36438435015905674,0.035615649840943286
3.944343434343434,source,-0.2823419333106143,-0.4823419333106143,-0.08234193331061429
4.047878787878788,destination,-0.17157906387697575,-0.37157906387697576,0.028420936123024265
4.047878787878788,source,-0.29236755799725767,-0.4923675579972577,-0.09236755799725765
4.151414141414142,destination,-0.17862769708866544,-0.37862769708866545,0.021372302911334573
4.151414141414142,source,-0.3021896237395275,-0.5021896237395276,-0.1021896237395275
4.254949494949495,destination,-0.18553606393842736,-0.3855360639384274,0.014463936061572646
4.254949494949495,source,-0.3118162323787098,-0.5118162323787099,-0.1118162323787098
4.358484848484848,destination,-0.19230963821991198,-0.392309638219912,0.007690361780088029
4.358484848484848,source,-0.32125501148733937,-0.5212550114873393,-0.12125501148733936
4.462020202020202,destination,-0.1989535794332533,-0.3989535794332533,0.0010464205667466975
4.462020202020202,source,-0.33051315067906095,-0.530513150679061,-0.13051315067906094
4.565555555555555,destination,-0.20547275639530815,-0.40547275639530816,-0.005472756395308143
4.565555555555555,source,-0.3395974345088112,-0.5395974345088113,-0.13959743450881118
4.669090909090909,destination,-0.2118717686736531,-0.4118717686736531,-0.011871768673653083
4.669090909090909,source,-0.34851427234047205,-0.5485142723404721,-0.14851427234047204
4.772626262626263,destination,-0.21815496608070017,-0.4181549660807002,-0.018154966080700163
4.772626262626263,source,-0.3572697255113545,-0.5572697255113546,-0.15726972551135449
4.876161616161616,destination,-0.22432646643487308,-0.4243264664348731,-0.024326466434873073
4.876161616161616,source,-0.365869532081882,-0.5658695320818821,-0.165869532081882
4.9796969696969695,destination,-0.23039017177048038,-0.4303901717704804,-0.030390171770480368
4.9796969696969695,source,-0.3743191294235785,-0.5743191294235785,-0.17431912942357847
5.083232323232323,destination,-0.23634978315609134,-0.43634978315609135,-0.03634978315609133
5.083232323232323,source,-0.3826236748680446,-0.5826236748680447,-0.1826236748680446
5.186767676767676,destination,-0.2422088142623372,-0.4422088142623372,-0.04220881426233719
5.186767676767676,source,-0.39078806461329496,-0.590788064613295,-0.19078806461329495
5.29030303030303,destination,-0.24797060380368874,-0.44797060380368875,-0.04797060380368873
5.29030303030303,source,-0.398816951061014,-0.598816951061014,-0.198816951061014
5.393838383838384,destination,-0.25363832696452127,-0.4536383269645213,-0.053638326964521255
5.393838383838384,source,-0.40671475873844565,-0.6067147587384456,-0.20671475873844564
5.497373737373737,destination,-0.259215005907376,-0.459215005907376,-0.059215005907375995
5.497373737373737,source,-0.41448569894135057,-0.6144856989413505,-0.21448569894135056
5.600909090909091,destination,-0.26470351945048753,-0.46470351945048755,-0.06470351945048752
5.600909090909091,source,-0.4221337832193601,-0.6221337832193601,-0.22213378321936011
5.704444444444444,destination,-0.270106611992162,-0.470106611992162,-0.070106611992162
5.704444444444444,source,-0.4296628358118375,-0.6296628358118375,-0.2296628358118375
5.807979797979797,destination,-0.2754269017512645,-0.4754269017512645,-0.07542690175126449
5.807979797979797,source,-0.43707650513075813,-0.6370765051307581,-0.23707650513075812
5.911515151515151,destination,-0.28066688838575715,-0.48066688838575716,-0.08066688838575714
5.911515151515151,source,-0.44437827437692157,-0.6443782743769215,-0.24437827437692156
6.015050505050505,destination,-0.28582896004478187,-0.4858289600447819,-0.08582896004478185
6.015050505050505,source,-0.4515714713668234,-0.6515714713668235,-0.2515714713668234
6.118585858585859,destination,-0.29091539990408766,-0.49091539990408767,-0.09091539990408765
6.118585858585859,source,-0.45865927763958403,-0.6586592776395841,-0.258659277639584
6.222121212121212,destination,-0.2959283922295698,-0.4959283922295698,-0.09592839222956978
6.222121212121212,source,-0.46564473690631425,-0.6656447369063143,-0.26564473690631424
6.3256565656565655,destination,-0.3008700280092268,-0.5008700280092269,-0.10087002800922679
6.3256565656565655,source,-0.4725307628980836,-0.6725307628980837,-0.2725307628980836
6.429191919191919,destination,-0.3057423101898801,-0.5057423101898801,-0.10574231018988006
6.429191919191919,source,-0.4793201466631375,-0.6793201466631376,-0.2793201466631375
6.532727272727272,destination,-0.31054715855148063,-0.5105471585514807,-0.11054715855148062
6.532727272727272,source,-0.4860155633591021,-0.6860155633591021,-0.2860155633591021
6.636262626262626,destination,-0.31528641424868975,-0.5152864142486897,-0.11528641424868974
6.636262626262626,source,-0.4926195785815449,-0.692619578581545,-0.2926195785815449
6.73979797979798,destination,-0.31996184404662187,-0.5199618440466218,-0.11996184404662186
6.73979797979798,source,-0.4991346542663595,-0.6991346542663595,-0.2991346542663595
6.843333333333333,destination,-0.32457514427513556,-0.5245751442751356,-0.12457514427513555
6.843333333333333,source,-0.5055631541999556,-0.7055631541999556,-0.30556315419995556
6.946868686868687,destination,-0.32912794452382255,-0.5291279445238226,-0.12912794452382254
6.946868686868687,source,-0.5119073491681182,-0.7119073491681183,-0.3119073491681182
7.0504040404040405,destination,-0.33362181109783184,-0.5336218110978319,-0.13362181109783183
7.0504040404040405,source,-0.5181694217715992,-0.7181694217715993,-0.3181694217715992
7.153939393939393,destination,-0.33805825025287284,-0.5380582502528728,-0.13805825025287283
7.153939393939393,source,-0.5243514709339995,-0.7243514709339995,-0.32435147093399946
7.257474747474747,destination,-0.3424387112261107,-0.5424387112261106,-0.14243871122611068
7.257474747474747,source,-0.5304555161252337,-0.7304555161252337,-0.33045551612523366
7.361010101010101,destination,-0.3467645890782207,-0.5467645890782207,-0.1467645890782207
7.361010101010101,source,-0.5364835013218515,-0.7364835013218516,-0.3364835013218515
7.464545454545455,destination,-0.3510372273605421,-0.5510372273605422,-0.1510372273605421
7.464545454545455,source,-0.5424372987236373,-0.7424372987236374,-0.3424372987236373
7.568080808080808,destination,-0.35525792062009454,-0.5552579206200945,-0.15525792062009452
7.568080808080808,source,-0.5483187122442795,-0.7483187122442796,-0.3483187122442795
7.6716161616161616,destination,-0.3594279167541393,-0.5594279167541394,-0.1594279167541393
7.6716161616161616,source,-0.5541294807923821,-0.7541294807923822,-0.3541294807923821
7.775151515151515,destination,-0.3635484192250036,-0.5635484192250035,-0.16354841922500357
7.775151515151515,source,-0.559871281357759,-0.759871281357759,-0.359871281357759
7.878686868686868,destination,-0.36762058914500095,-0.567620589145001,-0.16762058914500094
7.878686868686868,source,-0.5655457319167093,-0.7655457319167094,-0.3655457319167093
7.982222222222222,destination,-0.37164554724048704,-0.5716455472404871,-0.17164554724048703
7.982222222222222,source,-0.571154394168872,-0.7711543941688721,-0.371154394168872
8.085757575757576,destination,-0.3756243757033576,-0.5756243757033577,-0.1756243757033576
8.085757575757576,source,-0.5766987761172356,-0.7766987761172357,-0.3766987761172356
8.189292929292929,destination,-0.37955811993764976,-0.5795581199376498,-0.17955811993764975
8.189292929292929,source,-0.5821803345019755,-0.7821803345019755,-0.38218033450197547
8.292828282828284,destination,-0.38344779020828945,-0.5834477902082895,-0.18344779020828944
8.292828282828284,source,-0.5876004770979352,-0.7876004770979352,-0.38760047709793516
8.396363636363636,destination,-0.3872943631984974,-0.5872943631984975,-0.1872943631984974
8.396363636363636,source,-0.5929605648848276,-0.7929605648848277,-0.3929605648848276
8.49989898989899,destination,-0.391098783481856,-0.591098783481856,-0.191098783481856
8.49989898989899,source,-0.5982619140985165,-0.7982619140985165,-0.39826191409851647
8.603434343434344,destination,-0.39486196491459036,-0.5948619649145903,-0.19486196491459035
8.603434343434344,source,-0.6035057981711202,-0.8035057981711202,-0.40350579817112014
8.706969696969697,destination,-0.3985847919531943,-0.5985847919531944,-0.19858479195319428
8.706969696969697,source,-0.6086934495670854,-0.8086934495670854,-0.40869344956708537
8.81050505050505,destination,-0.402268120902157,-0.602268120902157,-0.202268120902157
8.81050505050505,source,-0.6138260615218566,-0.8138260615218567,-0.4138260615218566
8.914040404040405,destination,-0.40591278109619044,-0.6059127810961904,-0.20591278109619043
8.914040404040405,source,-0.618904789689278,-0.818904789689278,-0.41890478968927797
9.017575757575758,destination,-0.40951957602104405,-0.6095195760210441,-0.20951957602104404
9.017575757575758,source,-0.6239307537034141,-0.8239307537034142,-0.4239307537034141
9.12111111111111,destination,-0.41308928437669246,-0.6130892843766924,-0.21308928437669244
9.12111111111111,source,-0.6289050386600722,-0.8289050386600723,-0.4289050386600722
9.224646464646465,destination,-0.41662266108641766,-0.6166226610864176,-0.21662266108641764
9.224646464646465,source,-0.6338286965229286,-0.8338286965229287,-0.4338286965229286
9.328181818181818,destination,-0.42012043825505496,-0.6201204382550549,-0.22012043825505495
9.328181818181818,source,-0.6387027474588162,-0.8387027474588162,-0.43870274745881616
9.431717171717171,destination,-0.4235833260794477,-0.6235833260794477,-0.2235833260794477
9.431717171717171,source,-0.6435281811064181,-0.8435281811064181,-0.44352818110641806
9.535252525252526,destination,-0.42701201371393926,-0.6270120137139392,-0.22701201371393925
9.535252525252526,source,-0.6483059577823037,-0.8483059577823038,-0.4483059577823037
9.638787878787879,destination,-0.4304071700935447,-0.6304071700935447,-0.23040717009354467
9.638787878787879,source,-0.6530370096279959,-0.853037009627996,-0.4530370096279959
9.742323232323232,destination,-0.43376944471725765,-0.6337694447172577,-0.23376944471725764
9.742323232323232,source,-0.6577222417014857,-0.8577222417014858,-0.45772224170148573
9.845858585858586,destination,-0.4370994683937902,-0.6370994683937903,-0.2370994683937902
9.845858585858586,source,-0.6623625330163997,-0.8623625330163998,-0.4623625330163997
9.94939393939394,destination,-0.44039785395188424,-0.6403978539518842,-0.24039785395188423
9.94939393939394,source,-0.6669587375317977,-0.8669587375317978,-0.4669587375317977
10.052929292929292,destination,-0.4436651969171981,-0.643665196917198,-0.24366519691719807
10.052929292929292,source,-0.6715116850953952,-0.8715116850953952,-0.47151168509539515
10.156464646464647,destination,-0.4469020761576358,-0.6469020761576358,-0.24690207615763576
10.156464646464647,source,-0.6760221823428106,-0.8760221823428107,-0.47602218234281063
10.26,destination,-0.45010905449886873,-0.6501090544988688,-0.2501090544988687
10.26,source,-0.680491013555277,-0.880491013555277,-0.48049101355527696
