composite_ID,UID,test,TQ_ICR-D-i1,TQ_ICR-D-i2,TQ_ICR-D-i3,TQ_ICR-D-i4,TQ_ICR-D-i5,TQ_ICR-D-i6,TQ_ICR-U-i1,TQ_ICR-U-i2,TQ_ICR-U-i3,TQ_ICR-U-i4,TQ_ICR-U-i5,TQ_ICR-U-i6,TQ_IFR-D-i2,TQ_IFR-D-i3,TQ_IFR-D-i5,TQ_IFR-D-i6,TQ_IFR-U-i1,TQ_IFR-U-i2,TQ_IFR-U-i3,TQ_IFR-U-i5,TQ_IFR-U-i6,TQ_IRE-D-i1,TQ_IRE-D-i2,TQ_IRE-D-i3,TQ_IRE-D-i5,TQ_IRE-D-i6,TQ_IRE-U-i1,TQ_IRE-U-i2,TQ_IRE-U-i3,TQ_IRE-U-i4,TQ_IRE-U-i5,TQ_IRE-U-i6
A089_3,A089,3,1.0,1.0,0.5,1.0,0.5,0.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.5,0.0,0.0,1.0,1.0,0.25,1.0,1.0,1.0,1.0,0.5,0.0,0.5,1.0,1.0,1.0,1.0,1.0
A089_4,A089,4,0.0,1.0,0.5,1.0,0.5,1.0,0.0,1.0,0.5,1.0,1.0,1.0,1.0,0.5,1.0,0.0,0.0,1.0,1.0,0.5,1.0,0.5,1.0,0.5,1.0,1.0,0.5,1.0,0.5,1.0,1.0,1.0
A090_1,A090,1,0.0,0.5,0.5,1.0,0.5,0.0,0.0,1.0,1.0,0.25,0.0,1.0,1.0,0.5,0.0,0.25,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.5,0.0,0.5,1.0,1.0,1.0,0.0,1.0
A090_2,A090,2,0.25,1.0,0.0,0.0,0.0,0.5,1.0,0.5,1.0,0.25,0.5,1.0,1.0,0.0,0.0,0.5,1.0,1.0,1.0,0.5,0.5,0.25,1.0,1.0,0.25,0.0,1.0,1.0,1.0,1.0,0.0,0.25
A090_3,A090,3,0.25,1.0,1.0,0.0,0.0,0.5,0.0,0.25,1.0,1.0,1.0,0.0,1.0,0.25,0.0,1.0,0.5,0.5,0.5,1.0,0.5,0.25,0.5,0.0,0.0,0.0,0.0,0.5,0.0,1.0,0.25,1.0
A090_4,A090,4,1.0,1.0,0.5,0.0,1.0,1.0,1.0,0.0,0.5,0.0,0.5,0.0,0.0,0.5,0.0,0.0,1.0,0.5,0.5,0.5,0.5,0.5,0.0,0.5,0.5,0.25,0.0,0.5,1.0,0.0,1.0,0.0
A091_1,A091,1,0.0,0.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,0.25,1.0,0.0,0.5,1.0,1.0,1.0,0.5,0.5,1.0,1.0,0.0,0.0,0.5,1.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0
A091_2,A091,2,0.0,1.0,1.0,0.0,0.5,1.0,1.0,1.0,0.0,1.0,0.25,0.5,0.25,1.0,0.0,0.25,1.0,1.0,0.0,0.25,0.5,0.25,0.25,0.5,0.0,0.5,1.0,1.0,0.0,1.0,1.0,0.5
A091_3,A091,3,1.0,0.0,1.0,0.0,0.0,0.0,0.25,0.0,1.0,1.0,0.5,1.0,1.0,0.5,0.5,0.0,0.0,0.5,0.5,0.0,0.5,0.5,1.0,0.5,0.0,0.0,0.25,1.0,0.5,1.0,0.25,1.0
A091_4,A091,4,0.5,0.0,0.0,0.0,0.5,1.0,0.5,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.5,0.0,1.0,1.0,0.5,0.0,0.0,0.0,1.0,0.5,1.0,0.0,0.0,0.25,1.0
A092_1,A092,1,1.0,0.5,0.5,0.0,0.5,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.5,0.0,0.0,1.0,0.0,0.5,0.0,1.0,0.5,0.5,1.0,1.0,0.0,0.5,1.0,0.5,0.0,1.0,1.0
A092_2,A092,2,0.0,0.25,0.0,0.0,0.5,0.5,0.0,1.0,1.0,1.0,0.0,0.25,0.25,0.0,1.0,0.5,0.0,0.5,1.0,0.0,0.25,0.0,1.0,0.0,0.5,0.5,0.0,1.0,1.0,1.0,0.5,0.5
A092_3,A092,3,1.0,0.5,0.0,1.0,0.0,0.0,0.5,0.0,0.0,0.5,1.0,1.0,0.25,0.5,0.0,1.0,0.25,0.0,0.5,1.0,1.0,1.0,0.25,0.0,0.0,0.0,0.5,0.0,0.0,0.25,1.0,1.0
A092_4,A092,4,1.0,0.0,0.0,0.25,1.0,0.5,0.0,1.0,0.0,1.0,0.5,0.0,0.0,0.0,0.5,0.0,0.0,1.0,0.5,1.0,1.0,0.5,0.0,1.0,0.5,0.5,0.0,1.0,1.0,1.0,0.5,0.0
A093_1,A093,1,0.5,1.0,0.0,1.0,0.5,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.5,1.0,1.0,1.0,0.0,0.5,0.5,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0
A093_2,A093,2,0.25,0.0,0.5,0.5,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.5,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.25,0.0,0.5,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
A093_3,A093,3,0.5,0.0,1.0,0.5,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.5,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.5,0.0,0.5,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0
A093_4,A093,4,0.5,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.5,0.5,0.0,0.0,0.5,1.0,0.5,1.0,1.0,0.25,0.5,0.25,0.0,0.0,1.0,1.0,0.5,1.0,1.0,1.0
A094_1,A094,1,1.0,0.0,0.5,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.5,0.25,0.0,0.5,0.0,0.0,0.0,0.5
A094_2,A094,2,0.0,0.0,0.5,0.5,0.0,0.5,1.0,1.0,1.0,0.5,0.0,0.5,0.0,0.5,0.5,0.5,0.5,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0
A094_3,A094,3,0.0,0.25,0.5,0.25,0.25,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.25,0.5,1.0,0.5,0.25,1.0,1.0,0.0,0.0,0.5,0.25,0.0,0.5,0.0,0.25,1.0,0.0,0.0,0.0,1.0
A094_4,A094,4,0.0,0.25,0.0,0.5,0.25,0.0,0.0,0.5,1.0,0.25,0.0,0.5,0.5,0.5,0.5,0.5,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.25,0.5,0.5,0.0,0.25,0.0,1.0,0.0,0.25
A095_1,A095,1,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.25,1.0,1.0,1.0,0.0,1.0,0.5,0.25,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
A095_2,A095,2,0.0,0.0,0.5,0.0,0.5,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.5,0.25,0.0,0.0,0.5,0.5,1.0,0.0,0.0,0.5,0.25,0.0,1.0,1.0,1.0,1.0,0.5,1.0
A095_3,A095,3,1.0,0.0,0.5,0.0,0.25,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.5,1.0,0.5,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.25,1.0,1.0
A095_4,A095,4,1.0,0.25,0.5,0.0,0.0,0.0,0.5,1.0,0.5,1.0,1.0,1.0,0.5,0.5,0.0,0.0,1.0,1.0,1.0,1.0,0.5,1.0,0.0,0.5,0.0,0.0,0.0,0.0,0.5,0.0,1.0,1.0
A096_1,A096,1,0.0,0.5,1.0,0.5,0.5,0.25,1.0,1.0,1.0,0.0,0.5,0.25,0.0,1.0,0.0,0.0,0.25,0.0,0.0,1.0,0.0,0.5,1.0,0.0,0.5,0.5,1.0,1.0,1.0,1.0,0.0,0.25
A096_2,A096,2,0.0,0.25,1.0,0.25,0.5,0.5,1.0,1.0,1.0,0.0,1.0,0.25,0.0,0.5,0.5,0.0,0.5,1.0,0.25,1.0,0.5,0.0,0.0,0.5,1.0,0.25,1.0,1.0,1.0,1.0,0.5,0.0
A096_3,A096,3,0.5,0.0,0.0,0.5,0.0,0.0,0.25,0.0,0.0,1.0,0.5,0.5,0.5,0.0,0.25,1.0,0.5,0.5,0.0,0.5,0.0,0.0,0.5,1.0,1.0,0.0,0.0,0.5,0.0,0.0,0.0,1.0
A096_4,A096,4,0.0,1.0,0.0,0.5,0.0,1.0,0.0,0.0,0.0,1.0,0.25,0.0,1.0,1.0,1.0,0.0,0.5,0.0,1.0,0.0,0.5,0.0,0.5,0.0,0.25,0.5,0.0,0.0,0.0,0.5,0.0,0.0
A097_1,A097,1,1.0,0.0,0.5,0.25,0.25,0.25,1.0,0.0,0.5,1.0,0.25,1.0,0.0,1.0,0.25,0.5,1.0,0.0,0.25,1.0,0.0,0.0,0.0,0.5,0.25,1.0,1.0,1.0,1.0,1.0,1.0,1.0
A097_2,A097,2,0.25,0.5,0.25,1.0,0.5,0.0,1.0,0.25,1.0,0.0,0.5,1.0,0.5,1.0,1.0,0.0,0.25,0.5,1.0,0.0,1.0,1.0,0.5,1.0,1.0,0.0,0.5,1.0,1.0,0.5,0.5,0.5
A097_3,A097,3,0.5,0.0,0.0,1.0,0.5,0.5,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.5,1.0,1.0,1.0,1.0,1.0,0.25,0.5,1.0,0.0,0.5,0.5,1.0,1.0,1.0,0.0,1.0,1.0
A097_4,A097,4,1.0,0.0,0.0,1.0,0.5,0.25,1.0,1.0,0.0,0.25,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.5,0.25,0.0,1.0,0.0,0.5,0.0,0.0,0.5,0.5,0.5,1.0,0.5,1.0
A098_1,A098,1,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,0.0,0.0,0.5,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
A098_2,A098,2,1.0,0.5,0.0,0.0,0.5,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.5,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.25,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0
A098_3,A098,3,0.0,0.0,0.5,0.25,1.0,0.5,1.0,1.0,1.0,1.0,1.0,0.5,0.0,0.25,1.0,0.5,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
A098_4,A098,4,0.0,1.0,0.0,0.25,0.25,0.5,0.0,1.0,1.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.5,0.0,1.0,0.0,0.5,0.5,0.0,1.0,1.0,0.0,0.0,0.5
A099_1,A099,1,1.0,0.0,0.5,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.25,0.5,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0
A099_2,A099,2,0.5,1.0,0.5,0.5,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,0.0,0.0,0.0,0.5,1.0,1.0,1.0,1.0,1.0
A099_3,A099,3,0.5,1.0,1.0,0.0,0.5,0.0,1.0,1.0,0.25,1.0,1.0,1.0,0.5,0.5,0.0,0.0,0.5,1.0,0.0,1.0,0.5,0.5,0.5,1.0,1.0,0.0,1.0,1.0,0.25,1.0,1.0,1.0
A099_4,A099,4,0.0,1.0,1.0,0.0,0.5,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.25,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0
A100_1,A100,1,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.5,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.25,1.0,0.0,0.5,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
A100_2,A100,2,0.25,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,0.0,0.0,0.25,1.0,1.0,1.0,1.0,1.0,0.25,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
A100_3,A100,3,0.5,0.0,1.0,0.5,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.25,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.5,1.0,1.0,1.0,0.0,1.0
A100_4,A100,4,0.5,0.5,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.5,0.5,0.0,0.0,1.0,0.5,0.5,1.0,1.0,0.5,0.5,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.25,1.0
A101_1,A101,1,1.0,0.0,0.5,0.25,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.5,0.5,0.5,1.0,0.5,1.0,0.0,0.5,0.5,1.0,0.0,1.0,1.0,0.0,1.0,1.0
A101_2,A101,2,0.0,1.0,1.0,0.0,0.5,0.5,0.0,1.0,1.0,0.5,0.0,1.0,0.5,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.5,0.0,0.5,0.5,0.5,0.5,0.0,0.25,1.0,0.5,1.0,0.5
A101_3,A101,3,0.5,0.0,0.0,0.0,0.0,0.0,0.5,0.25,0.0,0.0,1.0,0.5,0.5,0.25,1.0,0.25,0.5,0.0,0.5,0.0,0.0,0.25,1.0,0.0,0.0,0.25,0.0,0.5,0.5,0.0,1.0,0.0
A101_4,A101,4,1.0,0.0,1.0,0.5,1.0,0.0,1.0,0.0,0.25,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.5,0.0,1.0,0.0,0.0,1.0,0.0,0.25,1.0,0.0,1.0,0.0,0.0,0.5,0.0,0.5
A102_1,A102,1,0.5,0.0,1.0,0.5,0.0,0.0,0.0,0.0,1.0,1.0,0.25,1.0,0.5,1.0,1.0,0.0,0.5,1.0,0.5,0.0,0.5,0.5,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0
A102_2,A102,2,0.0,0.25,1.0,0.0,0.5,0.5,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,0.5,0.5,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.5,0.5,1.0,1.0,1.0,1.0,1.0,1.0
A102_3,A102,3,0.5,0.0,0.5,0.0,1.0,0.0,0.0,0.5,1.0,1.0,0.5,1.0,0.0,0.25,0.5,0.25,0.0,0.5,0.25,0.0,1.0,0.25,0.0,0.5,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0
A102_4,A102,4,1.0,0.0,0.0,0.5,0.0,0.0,0.5,1.0,0.0,0.25,1.0,1.0,0.0,0.25,0.0,0.5,1.0,1.0,0.25,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.5,1.0,0.0,1.0,1.0,1.0
A103_1,A103,1,1.0,0.5,1.0,1.0,0.25,1.0,1.0,0.5,1.0,1.0,1.0,1.0,0.5,1.0,0.25,0.25,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,0.25,1.0,1.0,0.5,1.0,1.0,1.0,1.0
A103_2,A103,2,0.0,0.0,0.5,1.0,0.5,0.0,0.0,1.0,1.0,0.25,0.0,1.0,0.0,1.0,0.5,0.0,0.5,1.0,0.5,0.0,1.0,0.0,0.0,1.0,0.5,0.0,0.0,1.0,1.0,0.5,0.0,1.0
A103_3,A103,3,0.0,0.5,1.0,0.5,0.25,1.0,0.0,1.0,0.25,1.0,0.0,0.0,0.5,1.0,0.5,0.5,0.0,0.5,0.5,0.0,0.0,0.0,0.5,1.0,1.0,1.0,0.0,1.0,0.5,1.0,1.0,0.0
A103_4,A103,4,1.0,0.0,0.5,1.0,0.0,0.0,1.0,0.25,0.25,1.0,0.0,0.5,0.5,0.5,1.0,0.0,1.0,0.0,0.0,0.5,0.5,1.0,0.5,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.5
A104_1,A104,1,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.0,0.0,1.0,1.0,0.5,1.0,1.0,1.0
A104_2,A104,2,0.0,0.0,1.0,0.25,0.5,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.5,0.0,1.0,0.25,1.0,0.5,0.5,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
A104_3,A104,3,0.0,1.0,1.0,0.0,1.0,0.5,0.0,0.5,1.0,0.5,0.0,0.25,0.0,1.0,1.0,0.0,0.0,0.5,1.0,0.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.0,1.0
A104_4,A104,4,0.25,0.5,0.25,0.25,0.5,0.0,1.0,1.0,0.5,0.5,0.0,0.25,0.5,0.0,0.0,0.5,0.0,0.5,0.5,0.0,0.5,0.0,0.0,0.0,0.5,0.0,0.25,0.0,0.5,0.0,0.0,1.0
A105_1,A105,1,0.5,1.0,1.0,1.0,0.0,1.0,1.0,0.5,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.5,1.0,0.5,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0
A105_2,A105,2,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.5,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
A105_3,A105,3,0.0,1.0,1.0,1.0,0.0,0.0,0.5,1.0,0.0,1.0,0.25,0.5,1.0,1.0,0.5,0.0,0.0,1.0,0.0,0.0,0.5,0.0,1.0,1.0,0.0,0.0,0.5,1.0,0.0,1.0,0.25,0.5
A105_4,A105,4,1.0,0.0,0.25,0.0,1.0,1.0,0.25,1.0,1.0,0.25,0.0,1.0,0.0,0.5,0.0,1.0,1.0,1.0,0.5,0.0,1.0,1.0,1.0,0.5,0.0,1.0,1.0,1.0,1.0,0.0,0.5,1.0
A106_1,A106,1,0.5,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.25,1.0,0.5,1.0,1.0,0.0,0.25,1.0,0.5,1.0,1.0,0.5,0.25,1.0,1.0,0.0,1.0,1.0,0.5,1.0,1.0,1.0,0.5
A106_2,A106,2,1.0,0.0,1.0,0.25,0.5,0.5,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.5,0.0,0.5,1.0,1.0,0.0,0.5,0.5,1.0,1.0,0.5,0.5,1.0,0.25,0.0
A106_3,A106,3,1.0,0.0,0.25,1.0,0.25,1.0,0.5,1.0,1.0,0.5,0.0,1.0,0.0,0.25,0.0,1.0,0.5,1.0,1.0,0.5,1.0,1.0,0.0,0.25,0.5,1.0,1.0,1.0,1.0,0.5,0.0,1.0
A106_4,A106,4,1.0,0.5,1.0,1.0,0.0,0.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.5,0.25,0.25,1.0,1.0,1.0,0.0,0.0,0.5,1.0,1.0,1.0,1.0,1.0
A107_1,A107,1,0.0,0.0,0.0,0.25,0.25,0.0,0.5,1.0,0.5,1.0,0.0,1.0,1.0,0.5,0.5,0.0,0.5,0.0,0.25,0.5,1.0,1.0,0.0,0.5,0.0,1.0,1.0,1.0,0.0,0.5,0.0,1.0
A107_2,A107,2,0.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5,0.5,1.0,0.5,1.0,0.0,0.0,0.5,0.5,0.5,0.25,1.0,0.0,0.5,0.25,0.0,0.0,0.0,1.0,0.5,0.5,0.5,0.5
A107_3,A107,3,1.0,0.0,0.25,0.5,0.5,0.5,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,1.0,0.0,0.0,0.0,0.25,0.0,0.0,0.5,0.0,0.5,1.0,0.0,0.25,0.0,1.0
A107_4,A107,4,0.0,0.0,0.25,0.0,0.0,0.25,0.0,0.0,0.0,0.5,1.0,0.5,1.0,0.25,0.0,0.5,1.0,1.0,0.0,0.5,0.25,0.0,0.0,0.0,0.25,0.5,0.0,0.0,1.0,0.5,0.0,1.0
A108_1,A108,1,0.0,0.0,1.0,1.0,0.5,0.5,0.5,0.0,0.5,0.5,0.0,0.25,0.0,0.5,0.0,0.5,0.0,1.0,1.0,1.0,0.5,1.0,0.5,1.0,1.0,0.0,0.5,1.0,1.0,0.0,1.0,0.5
A108_2,A108,2,0.5,0.0,0.0,1.0,0.5,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.5,0.0,0.5,1.0,0.0,0.0,0.25,0.5,0.0,0.0,0.5,0.0,1.0,1.0,0.0,0.0,0.0,1.0
A108_3,A108,3,0.25,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.5,0.25,1.0,1.0,0.0,0.5,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
A108_4,A108,4,0.0,0.0,0.5,0.5,0.0,0.0,0.5,0.25,0.25,1.0,0.0,1.0,0.0,1.0,0.5,0.0,0.5,0.5,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.5,0.25,0.0,1.0,0.0,1.0
A109_1,A109,1,0.5,0.0,0.5,0.0,0.5,0.5,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.5,0.0,0.0,1.0,0.25,0.5,1.0,0.0,0.0,0.5,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0
A109_2,A109,2,1.0,0.5,0.0,0.5,0.0,0.25,0.25,0.0,1.0,0.0,1.0,0.0,0.5,0.0,0.5,0.5,0.5,0.0,0.5,0.0,0.0,1.0,1.0,0.0,0.5,0.0,0.25,0.0,1.0,0.0,0.0,1.0
A109_3,A109,3,0.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.5,1.0,0.0,1.0,1.0,1.0,0.5,0.0,0.0,0.0,0.5,1.0,0.0,1.0,0.5,1.0,0.5
A109_4,A109,4,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.25,0.0,1.0,0.5,0.5,1.0,0.25,0.0,1.0,0.0,0.25,0.5,1.0,0.0,0.0,0.5,0.0,0.0,1.0,0.0,0.5,0.0,1.0,0.25,0.0
